OrderID,OrderDate,PromisedDate,DeliveryDate,ProductID,Category,SupplierID,Warehouse,Customer,OrderedQty,DeliveredQty,UnitCost,SellingPrice,Revenue,COGS,InventoryValue,ForecastQty,OnTimeFlag,InFullFlag
ORD981,2024-09-25,2024-10-05,2024-10-07,P1030,Personal Care,S105,Abu Dhabi Hub,Amazon,77,71,26.52,41.8,2967.8,1882.92,5007.55,87,0,0
ORD982,2024-02-06,2024-02-09,2024-02-07,P1045,Personal Care,S108,Sharjah DC,Noon,453,433,48.41,81.81,35423.73,20961.53,3436.07,483,1,0
ORD983,2024-01-02,2024-01-05,2024-01-06,P1019,Personal Care,S103,Sharjah DC,Amazon,55,52,43.55,68.64,3569.28,2264.6,7919.95,49,0,0
ORD984,2023-07-03,2023-07-11,2023-07-14,P1048,Food,S108,Dubai Central,Carrefour,376,357,16.98,27.99,9992.43,6061.86,3563.56,370,0,0
ORD985,2024-05-22,2024-05-26,2024-05-24,P1009,Personal Care,S106,Sharjah DC,Noon,127,110,24.8,40.65,4471.5,2728.0,19862.65,131,1,0
ORD986,2024-09-11,2024-09-15,2024-09-16,P1033,Electronics,S105,Dubai Central,Amazon,429,421,24.32,35.39,14899.19,10238.72,6245.22,420,0,0
ORD987,2024-11-13,2024-11-23,2024-11-21,P1034,Food,S106,Dubai Central,Spinneys,52,47,43.95,71.37,3354.39,2065.65,5174.14,42,1,0
ORD988,2023-08-25,2023-08-30,2023-09-01,P1004,Food,S101,Sharjah DC,Lulu,168,160,9.95,16.92,2707.2,1592.0,12872.62,183,0,0
ORD989,2023-07-04,2023-07-12,2023-07-15,P1037,Electronics,S106,Sharjah DC,Amazon,459,457,10.87,15.99,7307.43,4967.59,17226.75,443,0,0
ORD990,2023-07-27,2023-08-05,2023-08-06,P1010,Personal Care,S108,Sharjah DC,Spinneys,372,366,33.25,52.53,19225.98,12169.5,10889.47,380,0,0
ORD991,2024-06-04,2024-06-11,2024-06-10,P1039,Personal Care,S101,Abu Dhabi Hub,Amazon,494,484,38.76,62.55,30274.2,18759.84,18792.49,516,1,0
ORD992,2024-07-24,2024-08-02,2024-08-02,P1018,Personal Care,S110,Sharjah DC,Noon,375,364,49.39,62.04,22582.56,17977.96,11446.44,393,1,0
ORD993,2023-08-12,2023-08-18,2023-08-19,P1037,Food,S110,Abu Dhabi Hub,Amazon,399,380,5.91,10.19,3872.2,2245.8,7318.51,419,0,0
ORD994,2024-08-05,2024-08-09,2024-08-09,P1018,Food,S103,Abu Dhabi Hub,Carrefour,377,362,27.96,42.16,15261.92,10121.52,12871.09,352,1,0
ORD995,2023-09-09,2023-09-17,2023-09-19,P1038,Food,S105,Sharjah DC,Noon,450,436,11.86,14.75,6431.0,5170.96,19209.41,462,0,0
ORD996,2023-12-14,2023-12-17,2023-12-16,P1019,Electronics,S103,Dubai Central,Carrefour,70,55,12.2,18.81,1034.55,671.0,8656.18,46,1,0
ORD997,2023-10-16,2023-10-22,2023-10-20,P1013,Personal Care,S102,Sharjah DC,Amazon,491,478,17.69,29.11,13914.58,8455.82,14195.79,512,1,0
ORD998,2024-09-19,2024-09-22,2024-09-23,P1045,Electronics,S102,Abu Dhabi Hub,Lulu,391,385,49.26,88.32,34003.2,18965.1,4162.12,395,0,0
ORD999,2023-10-07,2023-10-14,2023-10-13,P1004,Personal Care,S102,Abu Dhabi Hub,Noon,88,69,49.25,74.36,5130.84,3398.25,12225.13,83,1,0
ORD1000,2023-07-20,2023-07-28,2023-07-31,P1013,Personal Care,S103,Sharjah DC,Spinneys,271,254,10.97,18.44,4683.76,2786.38,16550.23,268,0,0
